game_id,game_order,event,site,date_played,round,white,black,result,white_elo,white_rating_diff,black_elo,black_rating_diff,white_title,black_title,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,termination,time_control,utc_date,utc_time,variant,ply_count,date_created,file_name
b8dd41a8-4fa1-4fce-b002-34d39f9e7aef,40,Live Chess,Chess.com,2023.06.06,-,jibrealfiaraz,fiaraziqbal,0-1,515,,1169,,,,fiaraziqbal,1169,jibrealfiaraz,515,654,,fiaraziqbal won by checkmate,180+2,,,,,2023-07-21T17:47:37+0000,blitz6.pgn
28a3a4e1-c00a-4ae4-8bc2-3846f14345e4,41,Live Chess,Chess.com,2023.06.06,-,fiaraziqbal,jibrealfiaraz,1-0,1169,,515,,,,fiaraziqbal,1169,jibrealfiaraz,515,654,,fiaraziqbal won by checkmate,180+2,,,,,2023-07-21T17:47:37+0000,blitz6.pgn
543e5527-5081-4f98-b562-902712a28030,42,Live Chess,Chess.com,2023.06.06,-,jibrealfiaraz,fiaraziqbal,0-1,515,,1169,,,,fiaraziqbal,1169,jibrealfiaraz,515,654,,fiaraziqbal won by resignation,180+2,,,,,2023-07-21T17:47:37+0000,blitz6.pgn
5aa68cc5-4ea3-41bc-8935-a62e7a49d0e4,43,Live Chess,Chess.com,2023.06.06,-,magomed111111111,jibrealfiaraz,1-0,717,,510,,,,magomed111111111,717,jibrealfiaraz,510,207,,magomed111111111 won by checkmate,180+2,,,,,2023-07-21T17:47:37+0000,blitz6.pgn
3a89edd3-368c-46de-a044-79879d8eab16,44,Live Chess,Chess.com,2023.06.06,-,fiaraziqbal,jibrealfiaraz,1-0,1169,,510,,,,fiaraziqbal,1169,jibrealfiaraz,510,659,,fiaraziqbal won by checkmate,180,,,,,2023-07-21T17:47:37+0000,blitz6.pgn
0bd5eae4-cd4d-4827-9629-de6e7db8b34d,45,Live Chess,Chess.com,2023.06.06,-,jibrealfiaraz,fiaraziqbal,1-0,510,,1169,,,,jibrealfiaraz,510,fiaraziqbal,1169,-659,,jibrealfiaraz won on time,180,,,,,2023-07-21T17:47:37+0000,blitz6.pgn
9ab8c556-4eff-474a-a09d-e3605b586610,46,Live Chess,Chess.com,2023.06.06,-,fiaraziqbal,jibrealfiaraz,1-0,1169,,510,,,,fiaraziqbal,1169,jibrealfiaraz,510,659,,fiaraziqbal won by resignation,180,,,,,2023-07-21T17:47:37+0000,blitz6.pgn
b16e54b0-9a29-44f1-9a07-538a61732ed0,47,Live Chess,Chess.com,2023.06.06,-,jibrealfiaraz,fiaraziqbal,1-0,510,,1169,,,,jibrealfiaraz,510,fiaraziqbal,1169,-659,,jibrealfiaraz won by checkmate,180,,,,,2023-07-21T17:47:37+0000,blitz6.pgn
f8c03237-03c0-402b-bc3c-7c8624d65225,48,Live Chess,Chess.com,2023.06.06,-,fiaraziqbal,jibrealfiaraz,1-0,1169,,510,,,,fiaraziqbal,1169,jibrealfiaraz,510,659,,fiaraziqbal won by resignation,180,,,,,2023-07-21T17:47:37+0000,blitz6.pgn
82d2992b-8233-4bcc-b5d8-44b0a775d4db,49,Live Chess,Chess.com,2023.06.06,-,jibrealfiaraz,LunaSol2023,1-0,517,,320,,,,jibrealfiaraz,517,LunaSol2023,320,197,,jibrealfiaraz won on time,180,,,,,2023-07-21T17:47:37+0000,blitz6.pgn
9dee8883-1391-4d9c-ae2a-6253315d10a1,50,Live Chess,Chess.com,2023.06.06,-,Nakeele,jibrealfiaraz,1-0,740,,512,,,,Nakeele,740,jibrealfiaraz,512,228,,Nakeele won by checkmate,180,,,,,2023-07-21T17:47:37+0000,blitz6.pgn
2f7773ad-99c0-4913-ad97-4eccf55be6b5,1,Live Chess,Chess.com,2023.03.22,-,jibrealfiaraz,daviddompr,0-1,246,,426,,,,daviddompr,426,jibrealfiaraz,246,180,,daviddompr won by resignation,180,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
bd3fda08-55f8-4502-b700-da11525c5c65,2,Live Chess,Chess.com,2023.03.22,-,jibrealfiaraz,jaboljacol,0-1,119,,225,,,,jaboljacol,225,jibrealfiaraz,119,106,,jaboljacol won by resignation,180,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
bb8bccf1-f8ea-49ad-b8e3-11bae6bf9601,3,Live Chess,Chess.com,2023.03.23,-,Kenshin-J,jibrealfiaraz,1-0,146,,100,,,,Kenshin-J,146,jibrealfiaraz,100,46,,Kenshin-J won on time,180,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
64648fcb-f80e-420e-b793-f9c6dafb8153,4,Live Chess,Chess.com,2023.03.23,-,rangersfan17,jibrealfiaraz,0-1,111,,176,,,,jibrealfiaraz,176,rangersfan17,111,65,,jibrealfiaraz won by resignation,180,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
0c9968b1-967b-4397-83d4-bbb6a9f7d3a7,5,Live Chess,Chess.com,2023.03.23,-,GloverSolos,jibrealfiaraz,1-0,146,,109,,,,GloverSolos,146,jibrealfiaraz,109,37,,GloverSolos won by resignation,180,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
4d664b4e-686e-4de2-ae80-490928240c6c,6,Live Chess,Chess.com,2023.03.23,-,MANNY4421,jibrealfiaraz,0-1,111,,162,,,,jibrealfiaraz,162,MANNY4421,111,51,,jibrealfiaraz won - game abandoned,180,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
2394d0d7-af16-45e4-86be-21a53c660373,7,Live Chess,Chess.com,2023.03.23,-,jibrealfiaraz,Qausio,1-0,207,,158,,,,jibrealfiaraz,207,Qausio,158,49,,jibrealfiaraz won by checkmate,180,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
3e8b4ce6-a7fa-4f39-8aa7-246de566df20,8,Live Chess,Chess.com,2023.03.23,-,3isaj,jibrealfiaraz,1-0,235,,169,,,,3isaj,235,jibrealfiaraz,169,66,,3isaj won by resignation,180,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
dde65199-4f77-4dc0-9723-8bf98f643a25,9,Live Chess,Chess.com,2023.03.23,-,jibrealfiaraz,Hodvin,1-0,209,,203,,,,jibrealfiaraz,209,Hodvin,203,6,,jibrealfiaraz won by checkmate,180,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
72ad3516-5384-4809-91e9-dc75d8ed3549,10,Live Chess,Chess.com,2023.03.23,-,diego32410,jibrealfiaraz,0-1,182,,240,,,,jibrealfiaraz,240,diego32410,182,58,,jibrealfiaraz won by checkmate,180,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
0376c757-996f-4d1b-9ca0-85c8422fe72d,11,Live Chess,Chess.com,2023.03.23,-,jibrealfiaraz,Ethan_Br,1-0,272,,249,,,,jibrealfiaraz,272,Ethan_Br,249,23,,jibrealfiaraz won - game abandoned,180,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
97c58bd7-9d9d-4f1b-8319-791faf76c92a,12,Live Chess,Chess.com,2023.03.23,-,jibrealfiaraz,croasdale01,0-1,245,,296,,,,croasdale01,296,jibrealfiaraz,245,51,,croasdale01 won - game abandoned,180,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
f295abbb-e9e4-4dc9-a4a1-fd52d5ef47b8,13,Live Chess,Chess.com,2023.03.24,-,jibrealfiaraz,Shawiss24,0-1,222,,293,,,,Shawiss24,293,jibrealfiaraz,222,71,,Shawiss24 won by resignation,180,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
21a37d46-48c1-4c60-8b31-cdd843f753c0,14,Live Chess,Chess.com,2023.03.24,-,jibrealfiaraz,Wandercook,1-0,243,,175,,,,jibrealfiaraz,243,Wandercook,175,68,,jibrealfiaraz won on time,180,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
c2dcecbe-0f57-4aeb-8cef-376d0a1cc16c,15,Live Chess,Chess.com,2023.03.24,-,ashtotutpisatb,jibrealfiaraz,0-1,237,,266,,,,jibrealfiaraz,266,ashtotutpisatb,237,29,,jibrealfiaraz won by checkmate,180,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
18e6841e-bcb2-473a-b961-e571543fd138,16,Live Chess,Chess.com,2023.04.12,-,jibrealfiaraz,tenshiseinen,1-0,288,,255,,,,jibrealfiaraz,288,tenshiseinen,255,33,,jibrealfiaraz won by resignation,300,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
4eaf5830-8cbf-4341-b03c-35df482f3048,17,Live Chess,Chess.com,2023.04.12,-,jibrealfiaraz,Anakichese,1-0,310,,299,,,,jibrealfiaraz,310,Anakichese,299,11,,jibrealfiaraz won by checkmate,300,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
8c69df66-1dda-4268-9c78-df7a3d7ec939,18,Live Chess,Chess.com,2023.04.12,-,HNIGAM,jibrealfiaraz,0-1,210,,325,,,,jibrealfiaraz,325,HNIGAM,210,115,,jibrealfiaraz won by checkmate,300,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
961941aa-edd2-4639-ab2f-18676f6789cf,19,Live Chess,Chess.com,2023.04.27,-,anayafiaraz,jibrealfiaraz,0-1,222,,325,,,,jibrealfiaraz,325,anayafiaraz,222,103,,jibrealfiaraz won by checkmate,300,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
66c8909e-0fc4-4d5d-b497-2fdb6d7a1f25,20,Live Chess,Chess.com,2023.05.02,-,minahanna1111,jibrealfiaraz,0-1,332,,347,,,,jibrealfiaraz,347,minahanna1111,332,15,,jibrealfiaraz won by checkmate,180+2,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
24c49d71-f143-40d4-ab06-131f1398498c,21,Live Chess,Chess.com,2023.05.11,-,fiaraziqbal,jibrealfiaraz,1-0,1233,,347,,,,fiaraziqbal,1233,jibrealfiaraz,347,886,,fiaraziqbal won by checkmate,300,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
fff204b4-bd73-498a-ac9f-edbef455ce66,22,Live Chess,Chess.com,2023.05.11,-,jibrealfiaraz,fiaraziqbal,0-1,347,,1233,,,,fiaraziqbal,1233,jibrealfiaraz,347,886,,fiaraziqbal won by resignation,300,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
afc5db7c-4676-4a1c-a811-77408ce9f810,23,Live Chess,Chess.com,2023.05.11,-,fiaraziqbal,jibrealfiaraz,1-0,1233,,347,,,,fiaraziqbal,1233,jibrealfiaraz,347,886,,fiaraziqbal won by checkmate,300,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
28936970-36a4-4bb6-aa78-f079ebd6c353,24,Live Chess,Chess.com,2023.05.11,-,jibrealfiaraz,fiaraziqbal,0-1,347,,1233,,,,fiaraziqbal,1233,jibrealfiaraz,347,886,,fiaraziqbal won by checkmate,300,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
0f2d6457-74a4-4730-832c-45592455e0fb,25,Live Chess,Chess.com,2023.05.23,-,fiaraziqbal,jibrealfiaraz,1-0,1183,,347,,,,fiaraziqbal,1183,jibrealfiaraz,347,836,,fiaraziqbal won by checkmate,180,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
7da6070b-4a3a-40b5-8fad-9ce11a60c33b,26,Live Chess,Chess.com,2023.05.24,-,yasar9tr,jibrealfiaraz,0-1,354,,369,,,,jibrealfiaraz,369,yasar9tr,354,15,,jibrealfiaraz won by resignation,300,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
b28d2291-67ef-415b-b9b7-45cc24de7d6b,27,Live Chess,Chess.com,2023.05.24,-,PaluAritno1,jibrealfiaraz,1-0,397,,350,,,,PaluAritno1,397,jibrealfiaraz,350,47,,PaluAritno1 won by resignation,300,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
81fbbcbb-1dba-40e0-aa4a-5a459ae1486a,28,Live Chess,Chess.com,2023.05.29,-,jibrealfiaraz,000ZAKARIA000,0-1,346,,742,,,,000ZAKARIA000,742,jibrealfiaraz,346,396,,000ZAKARIA000 won by checkmate,180+2,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
61ef1457-5173-4afa-b4da-f66ef9d03a5f,29,Live Chess,Chess.com,2023.05.29,-,Jayden1234565,jibrealfiaraz,0-1,234,,361,,,,jibrealfiaraz,361,Jayden1234565,234,127,,jibrealfiaraz won by checkmate,180+2,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
ae870e0d-5dae-4cea-8619-b3554f5fe4fc,30,Live Chess,Chess.com,2023.05.29,-,cedinoah,jibrealfiaraz,0-1,309,,383,,,,jibrealfiaraz,383,cedinoah,309,74,,jibrealfiaraz won - game abandoned,180+2,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
91fc64fe-65eb-4fd7-b492-4452277b2e1f,31,Live Chess,Chess.com,2023.05.29,-,jibrealfiaraz,frigian985,1-0,404,,426,,,,jibrealfiaraz,404,frigian985,426,-22,,jibrealfiaraz won by checkmate,180+2,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
e7c861d6-7a35-4b13-8112-2e9a2af8d567,32,Live Chess,Chess.com,2023.05.29,-,sguy1908,jibrealfiaraz,0-1,529,,428,,,,jibrealfiaraz,428,sguy1908,529,-101,,jibrealfiaraz won by checkmate,180+2,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
f488e42d-ae53-4ace-9769-e8e811311837,33,Live Chess,Chess.com,2023.05.29,-,jibrealfiaraz,newchessmas,1-0,444,,412,,,,jibrealfiaraz,444,newchessmas,412,32,,jibrealfiaraz won on time,180+2,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
4f4a588b-f5f9-495a-adf1-ba7baa0610f1,34,Live Chess,Chess.com,2023.05.29,-,SuperrrrrMannnnn,jibrealfiaraz,0-1,525,,465,,,,jibrealfiaraz,465,SuperrrrrMannnnn,525,-60,,jibrealfiaraz won by checkmate,180+2,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
94c6ec23-8d1e-4cde-ba1f-29bd7ad9e6b4,35,Live Chess,Chess.com,2023.05.29,-,ingenieroyosep,jibrealfiaraz,1-0,699,,458,,,,ingenieroyosep,699,jibrealfiaraz,458,241,,ingenieroyosep won by resignation,180+2,,,,,2023-07-21T17:47:42+0000,blitz7.pgn
